name,link,year
Dyer,https://www.sciencedirect.com/science/article/pii/0020019080900356,1980.0
Rational sieve,https://www.ams.org/journals/mcom/1993-61-203/S0025-5718-1993-1182953-4/S0025-5718-1993-1182953-4.pdf,1993.0
Backward Non-Deterministic DAWG Matching (BNDM),https://link.springer.com/chapter/10.1007/BFb0030778,1998.0
Skala,https://onlinelibrary.wiley.com/doi/abs/10.1111/1467-8659.1510061,1996.0
Karpinski,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.54.6940&rep=rep1&type=pdf,1996.0
Chan's algorithm Parallel Implementation,http://i.stanford.edu/pub/cstr/reports/cs/tr/79/773/CS-TR-79-773.pdf,1979.0
Dekel; Nassimi & Sahni Parallel Implementation ,https://www.proquest.com/docview/920003939?pq-origsite=gscholar&fromopenview=true,1981.0
Schieber; Vishkin [Parallel],https://epubs.siam.org/doi/abs/10.1137/0217079?journalCode=smjcat,1988.0
"Fischer, Heun",https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.64.5439,2006.0
Kmett,https://www.schoolofhaskell.com/user/edwardk/online-lca,2015.0
Segundo; Artieda;  Strash Parallel,https://arxiv.org/pdf/1801.00202.pdf,2011.0
Belloch,https://web.archive.org/web/20180425231851/https://www.cs.cmu.edu/~ygu1/paper/SPAA16/Incremental.pdf,2006.0
"Valentin Polishchuk, and Jukka Suomela",https://arxiv.org/pdf/0812.4893.pdf,2008.0
S. S. TSENG and R. C. T. LEE,https://link.springer.com/content/pdf/10.1007/BF02136029.pdf,1984.0
"Tomas Feder, Nimrod Megiddo, Serge A. Plotkin",http://theory.stanford.edu/~megiddo/pdf/soda94.pdf,1994.0
Perumalla and Deo,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.24.1291&rep=rep1&type=pdf,1995.0
"Ferreira, Camargo, Song",https://ieeexplore.ieee.org/document/6972008,2014.0
Wen,https://www.sciencedirect.com/science/article/abs/pii/016781919400063G,1995.0
Smith,https://www.sciencedirect.com/science/article/pii/0167642387900347,1987.0
KALYAN PERUMALLA and NARSINGH DEO,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.24.1291&rep=rep1&type=pdf,1995.0
Wen,https://www.sciencedirect.com/science/article/abs/pii/016781919400063G,1995.0
Hariharan,https://www.sciencedirect.com/science/article/pii/S0022000097914963,1997.0
Süleyman Cenk Sahinalp ; Uzi Vishkin,https://link.springer.com/content/pdf/10.1007/3-540-57811-0_3.pdf,1994.0
Farach,https://www.cs.rutgers.edu/~farach/pubs/PRAMSuffixICALP.pdf,1997.0
Rytter,https://www.researchgate.net/publication/228945502_On_parallel_transformations_of_suffix_arrays_into_suffix_trees,2004.0
J.-C. Nebel 1998,https://www.academia.edu/814419/A_New_Parallel_Algorithm_Provided_by_a_Computation_Time_Model,1998.0
A. Chalmers; T. Davis; and E. Reinhard 2002,,2002.0
Ullman,https://dl.acm.org/doi/10.1145/321921.321925,1976.0
Cardoso; Nuno; Abreu; Rui,https://www.semanticscholar.org/paper/An-efficient-distributed-algorithm-for-computing-Cardoso-Abreu/ce32696c1176800c5b90fab026bf93f282e2b161,2014.0
"Rautiainen, Marschall",https://www.ncbi.nlm.nih.gov/pubmed/30851095,2019.0
Levitt and Kautz,https://dl.acm.org/doi/abs/10.1145/361573.361576,1972.0
Arjomandi,https://dl.acm.org/doi/abs/10.5555/908319,1975.0
Savage,https://apps.dtic.mil/sti/citations/ADA056888,1977.0
Deo et al.,https://cir.nii.ac.jp/crid/1571698600670249216,1980.0
Dekel; Nassimi & Sahni,https://epubs.siam.org/doi/abs/10.1137/0210049,1981.0
Kucera,https://www.sciencedirect.com/science/article/pii/002001908290093X,1982.0
Frieze & Rudolph,http://math.cmu.edu/~af1p/Texfiles/PARALLELALG.pdf,1984.0
Jenq & Sahni,https://digitalcommons.montclair.edu/compusci-facpubs/96/,1987.0
Takaoka,https://link.springer.com/content/pdf/10.1007/3-540-50728-0_51.pdf,1989.0
Takaoka,https://www.sciencedirect.com/science/article/pii/002001909290200F,1992.0
"Han, Pan & Reif",https://dl.acm.org/doi/pdf/10.1145/140901.141913,1992.0
"Han, Pan & Reif",https://dl.acm.org/doi/pdf/10.1145/140901.141913,1992.0
"Han, Pan & Reif",https://dl.acm.org/doi/pdf/10.1145/140901.141913,1992.0
Pal & Bhattacharjee,https://dl.acm.org/doi/abs/10.5555/640121.640124,1997.0
Takaoka,https://link.springer.com/article/10.1007/PL00009198,1998.0
Takaoka,https://link.springer.com/chapter/10.1007/978-3-540-27798-9_31,2004.0
"Saha, Pal & Pal",https://link.springer.com/article/10.1007/BF02936037,2005.0
Katz & Kider,https://repository.upenn.edu/hms/180/,2008.0
Tran,https://ieeexplore.ieee.org/abstract/document/5501465/,2010.0
" Zhang, Wu, Wei & Wang",https://www.sciencedirect.com/science/article/pii/S1051200411000650,2011.0
"Okuyama, Ino, Hagihara",https://www.researchgate.net/profile/Fumihiko-Ino/publication/262236119_A_task_parallel_algorithm_for_finding_all-pairs_shortest_paths_using_the_GPU/links/00b49536c9c521a413000000/A-task-parallel-algorithm-for-finding-all-pairs-shortest-paths-using-the-GPU.pdf,2012.0
"Solomonik, Buluç, Demmel",https://ieeexplore.ieee.org/abstract/document/6569841,2013.0
"Pradhan, Mahinthakumar",https://ascelibrary.org/doi/abs/10.1061/(ASCE)CP.1943-5487.0000220,2013.0
"Djidjev, Thulasidasan, Chapuis, Andonov, Lavenier
",https://ieeexplore.ieee.org/abstract/document/6877270/,2014.0
"Sao, Kannan, Gera, Vuduc",https://dl.acm.org/doi/abs/10.1145/3332466.3374533,2020.0
,https://www.computer.org/csdl/journal/tc/1983/03/01676223/13rRUy0HYQg,
Levitt and Kautz,https://dl.acm.org/doi/abs/10.1145/361573.361576,1972
Levitt and Kautz,https://dl.acm.org/doi/abs/10.1145/361573.361576,1972
Pease,https://dl.acm.org/doi/abs/10.1145/321420.321434,1967
Crane,https://ieeexplore.ieee.org/abstract/document/1687426/,1968
Frieze & Rudolph,http://math.cmu.edu/~af1p/Texfiles/PARALLELALG.pdf,1984
"Habbal, Koutsopoulos & Lerman",https://www.jstor.org/stable/pdf/25768652.pdf,1994
,,
Lamport's bakery algorithm,http://lamport.azurewebsites.net/pubs/bakery.pdf?from=https://research.microsoft.com/users/lamport/pubs/bakery.pdf&type=path,1974.0
3-Coloring rooted trees,"Proceedings of the twenty-fifth annual ACM symposium on Theory of computing, pages 201–207. ACM, 1993.",1993.0
"Linial's coloring algorithm
","Nathan Linial. Distributive graph algorithms global solutions
from local data. In Proc. of the Symp. on Found. of Comp. Sci.
(FOCS), pages 331–335. IEEE, 1987.
",1987.0
Kuhn-Wattenhofer Coloring Algorithm,"Fabian Kuhn and Rogert Wattenhofer. On the complexity of distributed graph coloring. In Proceedings of the twenty-fifth annual ACM symposium on Principles of distributed computing, pages 7–15. ACM, 2006.",2006.0
Kuhn’s Algorithm via Defective Coloring,"Fabian Kuhn. Weak graph colorings: distributed algorithms and applications. In Proceedings of the twenty-first annual symposium on Parallelism in algorithms and architectures, pages 138–144. ACM, 2009.",2009.0
Barenboim,"] Leonid Barenboim. Deterministic (δ+ 1)-coloring in sublinear (in δ) time in static, dynamic and faulty networks. In Proceedings of the 2015 ACM Symposium on Principles of Distributed Computing, pages 345–354. ACM, 2015.",2015.0
,,
,,
Sublogarithmic-Time Randomized Coloring,,
Luby's MIS Algorithm,"Michael Luby. A simple parallel algorithm for the maximal independent set problem. In Proc. of the Symp. on Theory of Comp. (STOC), pages 1–10, 1985.",1985.0
Randomized Construction," NEEDED: https://people.csail.mit.edu/ghaffari/DA22/Notes/DGA.pdf#page=16&zoom=100,134,470 - section 1.5.2\",
Deterministic Construction 1,"Alessandro Panconesi and Aravind Srinivasan. Improved distributed algorithms for coloring and network decomposition problems. In Proc. of the Symp. on Theory of Comp. (STOC), pages 581–592. ACM, 1992.",1992.0
Deterministic Construction 2,"Vaclav Rozhon and Mohsen Ghaffari. Polylogarithmic-time deterministic network decomposition and distributed derandomization. In STOC, page to appear, 2020.",2020.0
,,
,,
,https://dl.acm.org/doi/pdf/10.1145/357195.357200,1983.0
,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4568149,1985.0
,https://dl.acm.org/doi/pdf/10.1145/28395.28421,1987.0
,https://www.researchgate.net/publication/220616582_A_SubLinear_Time_Distributed_Algorithm_for_Minimum-Weight_Spanning_Trees,1995.0
,https://dl.acm.org/doi/pdf/10.1145/224964.224990,1995.0
,https://arxiv.org/pdf/1703.02411.pdf,2017.0
,https://dl.acm.org/doi/pdf/10.1145/3087801.3087827?casa_token=N_pwQthOKmUAAAAA:NU5tllIrcUFzqU3aPBKqHVpyQM_Cp7hiYmNifPB_qyEgEylCHAuzsCSoR28INVytyRNnJGBpDhaNKw,2017.0
,https://arxiv.org/pdf/1607.06883.pdf,2018.0
,https://www.research-collection.ethz.ch/handle/20.500.11850/315337,2018.0
,https://dl.acm.org/doi/pdf/10.1145/3380546?casa_token=ehRtETWEBjkAAAAA:9-yaE0ChoFo92WwZtGsWKa2kf6kfx6hd51ex0_zIb5i_N7o7YBx0c4LLt0mwuIknNMMVYmCQrJWMoQ,2020.0
,,
,https://arxiv.org/pdf/1305.5520.pdf,2013.0
,https://arxiv.org/pdf/1305.5520.pdf,2013.0
,https://dl.acm.org/doi/pdf/10.1145/2612669.2612706?casa_token=txOlIa5V41sAAAAA:tMIAwQ4-R-ablfyw7oeE6OVlD1V76jMwgj39HCcUkRsvxQ6j0hWHccZQNTKhSuUCwMzjS1woXVcKuw,2014.0
,https://dl.acm.org/doi/abs/10.1145/3212734.3212750,2018.0
,https://dl.acm.org/doi/10.1145/3313276.3316346,2019.0
,https://dl.acm.org/doi/pdf/10.1145/3406325.3451020?casa_token=Np84jW6NR8QAAAAA:7hKDr2WMCm4Osl_Jq-nuADiX5u4Xf4t8GOtH3qvMN6eK22VeOyvo_hU26Na6R-RKa7j7WMl-tMMx,2021.0
,https://dl.acm.org/doi/pdf/10.1145/3519270.3538429?casa_token=BNR0TcvdUaMAAAAA:X4HuiIi_4Ubtumbx2vhncXBiiARejlV17sIrzRWseqVEmcv-UHhjeA9d1BHJZtKHd4HZru4YwTDw,2022.0
,https://dl.acm.org/doi/pdf/10.1145/224964.224990,1995.0
,https://dl.acm.org/doi/pdf/10.1145/3357713.3384298,2020.0
,https://onlinelibrary.wiley.com/doi/abs/10.1002/rsa.20130,2006.0
,https://link.springer.com/chapter/10.1007/978-3-540-75142-7_16,2007.0
,https://link.springer.com/chapter/10.1007/978-3-540-75142-7_16,2007.0
,https://link.springer.com/chapter/10.1007/978-3-540-75142-7_16,2007.0
,https://link.springer.com/chapter/10.1007/978-3-540-75142-7_16,2007.0
,https://link.springer.com/chapter/10.1007/978-3-540-75142-7_16,2007.0
,https://dl.acm.org/doi/abs/10.1145/1400751.1400788,2008.0
,https://dl.acm.org/doi/abs/10.1145/1400751.1400788,2008.0
,https://www.sciencedirect.com/science/article/pii/S0304397508001138,2008.0
,https://link.springer.com/chapter/10.1007/978-3-642-04355-0_20,2009.0
,https://link.springer.com/chapter/10.1007/978-3-642-04355-0_20,2009.0
,https://link.springer.com/chapter/10.1007/978-3-642-04355-0_20,2009.0
,https://link.springer.com/chapter/10.1007/978-3-642-04355-0_20,2009.0
,https://dl.acm.org/doi/abs/10.1145/1868237.1868242,2010.0
,https://dl.acm.org/doi/abs/10.1145/2484239.2484262,2013.0
,https://arxiv.org/pdf/1805.05404.pdf,2018.0
,https://arxiv.org/pdf/1805.05404.pdf,2018.0
,https://arxiv.org/pdf/1805.05404.pdf,2018.0
,https://www.sciencedirect.com/science/article/abs/pii/S0304397520303194,2020.0
,https://dl.acm.org/doi/abs/10.1145/3465084.3467928,2021.0
,https://dl.acm.org/doi/pdf/10.1145/3519270.3538439,2022.0
,https://www.ams.org/journals/qam/1958-16-01/S0033-569X-1958-0102435-2/S0033-569X-1958-0102435-2.pdf,1958.0
,https://dl.acm.org/doi/pdf/10.1145/3055399.3055452,2017.0
,"S. Forster and D. Nanongkai, ""A Faster Distributed Single-Source Shortest Paths Algorithm,"" 2018 IEEE 59th Annual Symposium on Foundations of Computer Science (FOCS), Paris, France, 2018, pp. 686-697, doi: 10.1109/FOCS.2018.00071.
",2017.0
,"S. Forster and D. Nanongkai, ""A Faster Distributed Single-Source Shortest Paths Algorithm,"" 2018 IEEE 59th Annual Symposium on Foundations of Computer Science (FOCS), Paris, France, 2018, pp. 686-697, doi: 10.1109/FOCS.2018.00071.
",2017.0
,https://ieeexplore.ieee.org/abstract/document/9317987,2020.0
,https://ieeexplore.ieee.org/abstract/document/9317987,2020.0
,https://dl.acm.org/doi/pdf/10.1145/1993636.1993639,2011.0
,https://dl.acm.org/doi/abs/10.1145/2484239.2501983,2013.0
,https://dl.acm.org/doi/abs/10.1145/3087801.3087827,2017.0
,https://arxiv.org/abs/1805.04764,2018.0
,https://people.csail.mit.edu/andyd/cong_clique_podc14.pdf,2014.0
,https://arxiv.org/abs/1503.04963,2015.0
,https://arxiv.org/pdf/1201.6652.pdf,2012.0
,https://arxiv.org/abs/1705.09061,2017.0
,https://arxiv.org/abs/1807.06624,2018.0
,https://ieeexplore.ieee.org/abstract/document/9317987,2020.0
,https://dl.acm.org/doi/abs/10.1145/3446330,2021.0
,https://arxiv.org/abs/2205.09245,2022.0
,https://arxiv.org/abs/1201.6652,2012.0
,https://arxiv.org/abs/1602.08481,2016.0
,https://arxiv.org/abs/1802.04789,2018.0
,https://arxiv.org/abs/1908.11825,2019.0
,https://arxiv.org/abs/1503.04963,2015.0
,https://arxiv.org/abs/1705.09061,2017.0
,https://arxiv.org/abs/1807.06624,2018.0
,https://ieeexplore.ieee.org/abstract/document/9317987,2020.0
,https://dl.acm.org/doi/abs/10.1145/3446330,2021.0
,https://arxiv.org/pdf/1201.6652.pdf,2012.0
,https://arxiv.org/pdf/1705.09061.pdf,2017.0
,https://dl.acm.org/doi/abs/10.1145/2332432.2332504,2012.0
,https://dl.acm.org/doi/abs/10.1145/2935764.2935812,2016.0
,https://arxiv.org/abs/1210.5774,2012.0
,https://dl.acm.org/doi/abs/10.1145/2484239.2484262,2013.0
,https://dl.acm.org/doi/abs/10.1145/2591796.2591850,2014.0
,https://dl.acm.org/doi/abs/10.1145/2591796.2591850,2014.0
,https://dl.acm.org/doi/pdf/10.1145/3055399.3055452,2017.0
,"https://arxiv.org/pdf/1811.03337.pdf#:~:text=In%20the%20distributed%20all%2Dpairs,(typically%20called%20time%20complexity).",2019.0
,https://ieeexplore.ieee.org/abstract/document/8104056,2017.0
,https://dl.acm.org/doi/abs/10.1145/3212734.3212773,2018.0
,https://dl.acm.org/doi/abs/10.1145/3350755.3400256,2020.0
,https://dl.acm.org/doi/abs/10.1145/3293883.3295729,2019.0
,https://dl.acm.org/doi/pdf/10.1145/3293611.3331633,2019.0
,https://arxiv.org/abs/2003.03058,2020.0
,https://arxiv.org/abs/2003.03058,2020.0
,https://dl.acm.org/doi/pdf/10.1145/3465084.3467928,2021.0
,https://dl.acm.org/doi/pdf/10.1145/3465084.3467928,2021.0
,https://dl.acm.org/doi/pdf/10.1145/3293611.3331633,2019.0
,https://arxiv.org/abs/2003.03058,2020.0
,https://arxiv.org/abs/2003.03058,2020.0
,https://dl.acm.org/doi/pdf/10.1145/2332432.2332504,2012.0
,https://link.springer.com/chapter/10.1007/978-3-642-31585-5_58,2012.0
,https://arxiv.org/pdf/2101.07590.pdf,2021.0
,https://arxiv.org/pdf/1503.04963.pdf,2015.0
,https://arxiv.org/pdf/2101.07590.pdf,2021.0
,https://link.springer.com/article/10.1007/s11432-020-2931-x,2021.0
,https://arxiv.org/pdf/2205.14797.pdf,2022.0
,https://link.springer.com/chapter/10.1007/978-3-642-31585-5_58,2012.0
,https://dl.acm.org/doi/abs/10.1145/2484239.2484262,2013.0
,https://dl.acm.org/doi/abs/10.1145/2332432.2332504,2012.0
,https://dl.acm.org/doi/abs/10.1145/2332432.2332504,2013.0
,https://arxiv.org/pdf/2011.05066.pdf,2020.0
,https://arxiv.org/pdf/2011.05066.pdf,2020.0
,https://arxiv.org/pdf/2205.14797.pdf,2022.0
,https://arxiv.org/pdf/2205.14797.pdf,2022.0
,https://arxiv.org/pdf/2205.14797.pdf,2022.0
,https://arxiv.org/pdf/2205.14797.pdf,2022.0
,https://arxiv.org/pdf/0812.4893.pdf,2008.0
,https://ieeexplore.ieee.org/document/7536526,2016.0
,https://arxiv.org/abs/1805.08124,2018.0
,https://dl.acm.org/doi/abs/10.1145/3293883.3295729,2019.0
LCR (basic),"E. Chang, R. Roberts, An improved algorithm for decentralized extrema-finding in circular configurations of processes, Comm. ACM 22 (5) (1979) 281–283.",1979.0
LCR (halting),"E. Chang, R. Roberts, An improved algorithm for decentralized extrema-finding in circular configurations of processes, Comm. ACM 22 (5) (1979) 281–283.",1979.0
HS Algorithm,"Hirschberg, D. S.; Sinclair, J. B. (November 1980), ""Decentralized extrema-finding in circular configurations of processors"", Communications of the ACM, 23 (11): 627–628,",1980.0
,,
VariableSpeeds Algorithm,"FREDERICKSON, G. N., AND LYNCH, N. The impact of synchronous communication on the problem of electing a leader in a ring. In Proceedings of the 16th Annual ACM Symposium on Theory c$Computing (Washington, D.C., Apr. 30-May 2). ACM, New York, 1984, pp. 493-503.",1984.0
VariableSpeeds Algorithm (modified),"FREDERICKSON, G. N., AND LYNCH, N. The impact of synchronous communication on the problem of electing a leader in a ring. In Proceedings of the 16th Annual ACM Symposium on Theory c$Computing (Washington, D.C., Apr. 30-May 2). ACM, New York, 1984, pp. 493-503.",1984.0
VariableSpeeds Algorithm (modified),"FREDERICKSON, G. N., AND LYNCH, N. The impact of synchronous communication on the problem of electing a leader in a ring. In Proceedings of the 16th Annual ACM Symposium on Theory c$Computing (Washington, D.C., Apr. 30-May 2). ACM, New York, 1984, pp. 493-503.",1984.0
VariableSpeeds Algorithm (modified),"FREDERICKSON, G. N., AND LYNCH, N. The impact of synchronous communication on the problem of electing a leader in a ring. In Proceedings of the 16th Annual ACM Symposium on Theory c$Computing (Washington, D.C., Apr. 30-May 2). ACM, New York, 1984, pp. 493-503.",1984.0
,,
,,
basic coordinated multiple-source algorilhl'n,http://groups.csail.mit.edu/tds/papers/Awerbuch/FOCS85.pdf,1985.0
bootstrap algorithm,http://groups.csail.mit.edu/tds/papers/Awerbuch/FOCS85.pdf,1985.0
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
AVL Tree,https://zhjwpku.com/assets/pdf/AED2-10-avl-paper.pdf,1962
Red-Black Tree,https://ieeexplore.ieee.org/document/4567957,1978
Left-Leaning Red-Black Tree,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.139.282,2008
AA tree,https://cs.gmu.edu/~rcarver/cs310/aa-tree.pdf,1993
2-3 tree,[Hopcroft],1970
2-3-4 tree,?,?
"(a,b)-tree",?,?
B-tree,https://infolab.usc.edu/csci585/Spring2010/den_ar/indexing.pdf,1970
B+ tree,https://dl.acm.org/doi/pdf/10.1145/356770.356776,1973?
B* tree,https://dl.acm.org/doi/pdf/10.1145/356770.356776,1973?
B+* tree,https://ispranproceedings.elpub.ru/jour/article/view/1188,2019
Scapegoat Tree,https://user.it.uu.se/~arnea/abs/partb.html,1989
Splay Tree,https://www.cs.cmu.edu/~sleator/papers/self-adjusting.pdf,1985
Treap,http://faculty.washington.edu/aragon/pubs/rst89.pdf,1989
Dynamic BST,https://ieeexplore.ieee.org/abstract/document/1648303,2006
WAVL Tree,https://dl.acm.org/doi/abs/10.1145/2689412,2015
Zip Tree,https://arxiv.org/abs/1806.06726,2018
Partitioned Binary Search Tree,https://www.cys.cic.ipn.mx/ojs/index.php/CyS/article/view/3108/2727,2019
BB[alpha] Tree,https://dl.acm.org/doi/pdf/10.1145/800152.804906,1973
Hash Table with Linked-List Separate Chaining,[Dumey],1956
Hash Table with Self-Organized Separate Chaining,[Dumey],1956
"Hash Table, Dynamic Perfect",https://web.archive.org/web/20160304094014/http://www.arl.wustl.edu/~sailesh/download_files/Limited_Edition/hash/Dynamic%20Perfect%20Hashing-%20Upper%20and%20Lower%20Bounds.pdf,1994
Hash Table with Linear Probing,https://web.archive.org/web/20160303225949/http://algo.inria.fr/AofA/Research/11-97.html,1954
Hash Table with Quadratic Probing,?,?
Hash Table with Double Hashing,?,?
Hash Table with Coalesced Hashing,https://archive.org/details/designanalysisof0000vitt,?
Hash Table with 2-Choice Hashing,?,?
Hash Table with Cuckoo Hashing,https://link.springer.com/content/pdf/10.1007/3-540-44676-1.pdf#page=133,2001
Hash Table with Hopscotch Hashing,http://people.csail.mit.edu/shanir/publications/disc2008_submission_98.pdf,2008
Strongly History-Independent Hash Table,https://www.cs.cmu.edu/~dgolovin/papers/focs07.pdf,2007
Iceberg Hashing,https://arxiv.org/abs/2109.04548,2021
Radix Tree,?,?
Trie (Uncompressed),https://web.archive.org/web/20200211163605/https://pdfs.semanticscholar.org/3ce3/f4cc1c91d03850ed84ef96a08498e018d18f.pdf,1959
Ternary Search Tree/Trie,https://dl.acm.org/doi/pdf/10.1145/1008620.1008624,1979
Judy Array,https://judy.sourceforge.net/application/shop_interm.pdf,2000
van Emde Boas Tree,https://www.sciencedirect.com/science/article/pii/002001907790031X,1975
x-fast Trie,https://www.sciencedirect.com/science/article/pii/0020019083900753?via%3Dihub,1982
y-fast Trie,https://www.sciencedirect.com/science/article/pii/0020019083900753?via%3Dihub,1982
p-fast Trie,https://www.sciencedirect.com/science/article/pii/0022000084900205,1981
q-fast Trie,https://www.sciencedirect.com/science/article/pii/0022000084900205,1981
Fusion Tree,https://dl.acm.org/doi/10.1145/100216.100217,1990
Exponential Tree,https://ieeexplore.ieee.org/document/548472,1996
"Fusion Tree (dynamic, using Exponential Trees)",https://arxiv.org/abs/cs/0210006,2007
Fusion Tree (dynamic),https://ieeexplore.ieee.org/document/6979001,2014
Priority Unsorted List,?,?
Priority Sorted List,?,?
Binary Heap,https://dl.acm.org/doi/10.1145/512274.512284,1964
d-ary Heap,https://www.sciencedirect.com/science/article/pii/0020019075900010?via%3Dihub,1975
Height-biased Leftist Heap,https://www.proquest.com/docview/288011272,1972
Weight-biased Leftist Heap,https://dl.acm.org/doi/10.1145/297096.297111,1998
Binomial Heap,https://dl.acm.org/doi/10.1145/359460.359478,1978
Fibonacci Heap,https://dl.acm.org/doi/10.1145/28869.28874,1987
Rank-Relaxed Heap,https://dl.acm.org/doi/pdf/10.1145/50087.50096,1988
Run-Relaxed Heap,https://dl.acm.org/doi/pdf/10.1145/50087.50096,1988
Pairing Heap,https://www.cs.cmu.edu/~sleator/papers/pairing-heaps.pdf,1986
Pairing Heap (lazy),https://www.researchgate.net/publication/321068476_Toward_Optimal_Self-Adjusting_Heaps,2017
Brodal Heap,https://dl.acm.org/doi/pdf/10.5555/313852.313883,1996
One-Pass Binomial Heap,https://link.springer.com/chapter/10.1007/978-3-642-04128-0_59,2009
Rank-Pairing Heap,https://link.springer.com/chapter/10.1007/978-3-642-04128-0_59,2009
Strict Fibonacci Heap,https://www.cs.au.dk/~gerth/papers/stoc12.pdf,2012
Quake Heap,https://tmc.web.engr.illinois.edu/heap_ianfest.pdf,2013
Violation Heap,https://link.springer.com/chapter/10.1007/978-3-642-14031-0_51,2010
Thin Heap,https://www.cs.princeton.edu/research/techreps/TR-597-99,1999
Fat Heap,https://www.cs.princeton.edu/research/techreps/TR-597-99,1999
Thick Heap,https://dl.acm.org/doi/pdf/10.1145/1328911.1328914,2008
Trinomial Heap,https://dl.acm.org/doi/abs/10.5555/646718.702069,2000
Top-Down Skew Heap,https://www.cs.cmu.edu/~sleator/papers/Adjusting-Heaps.htm,1986
Bottom-Up Skew Heap,https://www.cs.cmu.edu/~sleator/papers/Adjusting-Heaps.htm,1986
Weak Heap,https://link.springer.com/article/10.1007/BF01990520,1993
Weak Heap with Bulk Insertions,https://www.sciencedirect.com/science/article/pii/S1570866712000792,2012
Run-Relaxed Weak Heap,https://www.sciencedirect.com/science/article/pii/S1570866712000792,2012
Rank-Relaxed Weak Heap,https://www.sciencedirect.com/science/article/pii/S1570866712000792,2012
Hash Heap,,
Beap,,
B-heap,,
K-D heap,,
Randomized Meldable Heap,,
Soft Heap,,
Shadow Heap,,
Red-Black Priority Queue,https://ieeexplore.ieee.org/document/377045,1995
One-Step Priority Queue,https://ieeexplore.ieee.org/document/377045,1995
AVL Priority Queue,https://ieeexplore.ieee.org/document/377045,1995
"(a,b) Priority Queue",https://ieeexplore.ieee.org/document/377045,1995
2-3 Heap,,
Bucket Queue (Bounded-height Priority Queue),,
Radix Heap,,
Monotone Min-PQ,https://link.springer.com/chapter/10.1007/3-540-61680-2_51,1996
Symmetric Min-Max Heap,,
Interval Heap,,
Deap,,
Finger Search Tree,,
Skip List,,
Deterministic Skip List,https://www.ic.unicamp.br/~celio/peer2peer/skip-net-graph/deterministic-skip-lists-munro.pdf,
Conc-Tree,https://www.researchgate.net/publication/281740929,2015
Fenwick Tree,https://onlinelibrary.wiley.com/doi/10.1002/spe.4380240306,1994
Jump List,https://epubs.siam.org/doi/pdf/10.1137/S0097539792241102?casa_token=RoY3RrpUuFMAAAAA:Sc89TVYIb4xGcTVVpBeM-WoC7JonLRX7Jq8jOaEsyJydwqW-cEsdJEJEGGXOcvFZuUrr7c3qSA,
Tango Tree,http://erikdemaine.org/papers/Tango_SICOMP/paper.pdf,2007
