Page title,Best known upper bound,Old Family #,Family Name,Looked at?,Variation,Algo ID,Algorithm Description,Final Call,Exact Problem Statement?,Exact algorithm?,Time Complexity (Average),Average Case Distribution,Reference?,Unnamed: 17,Algorithm Name,Year,Paper/Reference Link,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,Transition Class,Time Complexity Class,Param: Time Class,Time Complexity (Worst Only),Parameter definitions,Preferred Parameter,Time Complexity Reference,Derived Time Complexity?,Computational Model,Unit of Space,Space Complexity Class,Param: Space Class,Space Complexity (Auxiliary),Space Complexity Reference,Derived Space Complexity?,Space Complexity in Original Paper?,Interesting Space Complexity?,Randomized?,"Type of Randomized Algorithm (e.g. Las Vegas, Monte Carlo, Atlantic City)",Approximate?,Approximation Factor (if approximate algorithm),Heuristic-based?,Parallel?,"# of
Processors",Quantum?,GPU-based?,Other References,Problem Statement,"Algorithm family
parameters",Description of Inputs,Ratios of input parameter sizes,Space n = 1000 value,Space n = 1000 rate,Space n = 10^6 value,Space n = 10^6 rate,Space n = 10^9 value,Space n = 10^9 rate,n = 1000 value,n = 1000 scale,n = 1000 Rate,n = 10^6 value,n = 10^6 scale,n = 10^6 Rate,n = 10^9 value,n = 10^9 scale,n = 10^9 Rate,Starting Complexity,Remarks,Papers for ratio evaluations,Domains,formatted_title,reads_url,2015070100,2015080100,2015090100,2015100100,2015110100,2015120100,2016010100,2016020100,2016030100,2016040100,2016050100,2016060100,2016070100,2016080100,2016090100,2016100100,2016110100,2016120100,2017010100,2017020100,2017030100,2017040100,2017050100,2017060100,2017070100,2017080100,2017090100,2017100100,2017110100,2017120100,2018010100,2018020100,2018030100,2018040100,2018050100,2018060100,2018070100,2018080100,2018090100,2018100100,2018110100,2018120100,2019010100,2019020100,2019030100,2019040100,2019050100,2019060100,2019070100,2019080100,2019090100,2019100100,2019110100,2019120100,2020010100,2020020100,2020030100,2020040100,2020050100,2020060100,2020070100,2020080100,2020090100,2020100100,2020110100,2020120100,2021010100,2021020100,2021030100,2021040100,2021050100,2021060100,2021070100,2021080100,2021090100,2021100100,2021110100,2021120100,2022010100,2022020100,2022030100,2022040100,2022050100,2022060100,2022070100,2022080100,2022090100,2022100100,2022110100,2022120100,2023010100,2023020100,2023030100,2023040100,2023050100,2023060100,2023070100,average_monthly_reads,min_time_complexity_class,is_optimal
Commentz-Walter algorithm,$O(n + m + z)$,22,String Search,2,Multiple String Search,244,"Automaton-based, constructs a converse state machine from the given patterns",,1,1,O(mn),,,[https://link.springer.com/chapter/10.1007/3-540-09510-1_10 Commentz-Walter Algorithm (1979)],Commentz-Walter Algorithm,1979,https://link.springer.com/chapter/10.1007/3-540-09510-1_10,,,,0,0,5,"n: 3,
m: 3,
m+n: 5",O(mn),"$m$: pattern length
$n$: length of searchable text
$k$: number of keywords",m+n,,,Word RAM,words,3,"m: 3,
k: 3,
m+n: 3",$O(km)$,Derived: Number of states of the automaton that is created,1,0,,0,,0,,0,0,,0,0,,"try to find a place where one or several strings (also called patterns) are
 found within a larger string or text.",,,"n:m:k
150000:50:8",,,,,,,,,,,,,,,,4,,,Combinatorics,Commentz-Walter_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Commentz-Walter_algorithm/monthly/20150701/20230731,619,556,509,605,477,434,376,389,494,409,459,334,363,433,470,469,454,431,408,315,450,444,434,414,332,351,350,452,376,437,345,334,377,408,376,360,306,353,318,364,378,400,322,325,413,427,388,295,317,310,272,375,382,316,311,338,380,453,512,386,406,437,504,492,400,439,401,377,576,564,454,458,505,356,344,380,414,338,412,420,391,455,546,334,390,394,403,349,386,353,340,342,385,446,355,442,446,405.35051546391753,3,FALSE
Aho–Corasick algorithm,$O(n + m + z)$,22,String Search,2,Multiple String Search,245,"Automaton-based, finite automaton that tracks the partial prefix match",,1,1,O(n + m + z),,,[https://cr.yp.to/bib/1975/aho.pdf Aho–Corasick (AC) Algorithm (1975)],Aho–Corasick (AC) Algorithm,1975,https://cr.yp.to/bib/1975/aho.pdf,,,,0,0,3,"n: 3,
m: 3,
m+n: 3,
z: 3",O(n + m + z),"$m$: pattern length
$n$: length of searchable text
$k$: number of keywords
$z$: number of matches",m+n,,,Word RAM,words,3,"m: 3,
k: 3,
m+n: 3",$O(km)$,Derived: Number of states of the automaton that is created,1,0,,0,,0,,0,0,,0,0,,"try to find a place where one or several strings (also called patterns) are
 found within a larger string or text.",,,"n:m:k
150000:50:8",,,,,,,,,,,,,,,,4,,,Combinatorics,Aho%E2%80%93Corasick_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Aho%E2%80%93Corasick_algorithm/monthly/20150701/20230731,2549,2524,2530,4224,3004,2622,2484,2913,3482,3014,3553,3203,3037,3367,3504,4516,4166,3905,3386,3303,3769,4182,3823,3343,3239,4269,3834,3688,5998,6628,3998,3860,4377,4191,4279,3710,6446,4790,3863,4485,4406,3944,3907,4019,5217,4734,4233,3815,4402,4215,5069,5121,4607,3988,4223,4296,5236,4716,5560,4179,3969,4354,6937,7027,5565,5442,4963,5196,6833,6741,5370,5123,5296,4868,4711,5716,5624,4739,4523,4936,5271,4619,5600,4213,4455,4698,3947,4504,4334,3774,3756,3937,4397,3968,4736,3625,4284,4371.092783505154,3,TRUE
Boyer–Moore–Horspool algorithm,,22,String Search,2,Single String Search,246,Bad-character heuristic,,1,1,O(n),Uniform distribution (over the given alphabet) of characters in the text and pattern,https://doi.org/10.1016/0304-3975(92)90133-Z,[https://onlinelibrary.wiley.com/doi/abs/10.1002/spe.4380100608 Boyer-Moore-Horspool (BMH) (1980)],Boyer-Moore-Horspool (BMH),1980,https://onlinelibrary.wiley.com/doi/abs/10.1002/spe.4380100608,,,,0,0,5,"n: 3,
m: 3,
m+n: 5",O(mn + s),"$m$: pattern length
$n$: length of searchable text
$s$: size of the alphabet",m+n,,,Word RAM,words,1,"s: 3,
m+n: 1",$O(s)$,Derived: Uses a bad-character shift table of size $O(s)$,1,0,,0,,0,,0,0,,0,0,,"try to find a place where one or several strings (also called patterns) are
 found within a larger string or text.",,,"n:m:k
150000:50:8",,,,,,,,,,,,,,,,4,,,Combinatorics,Boyer%E2%80%93Moore%E2%80%93Horspool_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Boyer%E2%80%93Moore%E2%80%93Horspool_algorithm/monthly/20150701/20230731,1156,1034,1339,1620,2082,1687,1298,1229,1668,1746,1962,1698,1041,1208,1230,1992,1825,1399,1279,1332,1998,1999,1710,1500,1046,1446,1416,1996,1907,1693,1262,1306,1689,1779,1561,1316,1008,1077,1270,1779,1700,1441,1169,1152,1883,2021,1626,1641,1133,921,1443,1484,1710,1352,1140,1131,1201,1844,1493,1236,1984,917,1473,1408,1374,1473,1125,991,1420,1527,1362,1472,1494,1038,963,1307,1537,1293,1175,1081,1231,1374,1390,1128,1076,894,1515,1423,1573,1148,936,955,1195,1273,1190,1075,855,1401.5360824742268,3,FALSE
Raita algorithm,,22,String Search,2,Single String Search,247,Slight variation of BMH,,1,1,O(n),Uniform distribution (over the given alphabet) of characters in the text and pattern,https://doi.org/10.1016/0304-3975(92)90133-Z,[https://www.cin.ufpe.br/~paguso/courses/if767/bib/Raita_1992.pdf Raita Algorithm (1991)],Raita Algorithm,1991,https://www.cin.ufpe.br/~paguso/courses/if767/bib/Raita_1992.pdf,,,,0,0,5,"n: 3,
m: 3,
m+n: 5,
s: 3",O(mn + s),"$m$: pattern length
$n$: length of searchable text
$s$: size of the alphabet",m+n,,,Word RAM,words,1,"s: 3,
m+n: 1",$O(s)$,Derived: Uses a bad-character shift table of size $O(s)$,1,0,,0,,0,,0,0,,0,0,,"try to find a place where one or several strings (also called patterns) are
 found within a larger string or text.",,,"n:m:k
150000:50:8",,,,,,,,,,,,,,,,4,,,Combinatorics,Raita_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Raita_algorithm/monthly/20150701/20230731,,,,,,,,,168,177,157,142,118,166,122,142,135,172,129,141,202,154,130,160,115,119,102,94,99,111,132,100,120,125,100,90,102,125,83,124,120,83,89,88,145,126,136,107,97,93,93,118,206,166,125,128,131,151,109,107,88,96,146,109,94,83,75,86,119,75,82,95,213,128,65,88,76,117,50,68,113,88,121,81,110,66,87,83,84,92,68,134,91,97,117,180,124,115.31460674157304,3,FALSE
String-searching algorithm,,22,String Search,2,Single String Search,248,Automaton-based oracle,,1,1,O(m) + O(mn),,,[https://link.springer.com/chapter/10.1007/3-540-47849-3_18 BOM (Backward Oracle Matching) (1999)],BOM (Backward Oracle Matching),1999,https://link.springer.com/chapter/10.1007/3-540-47849-3_18,,,,0,0,5,"n: 3,
m: 3,
m+n: 5",O(m) + O(mn),"$m$: pattern length
$n$: length of searchable text",m+n,,,Word RAM,words,3,"m: 3,
m+n: 3",$O(m)$,https://link.springer.com/content/pdf/10.1007/3-540-47849-3_18.pdf,0,1,,0,,0,,0,0,,0,0,https://www-igm.univ-mlv.fr/~lecroq/string/bom.html,"try to find a place where one or several strings (also called patterns) are
 found within a larger string or text.",,,"n:m:k
150000:50:8",,,,,,,,,,,,,,,,4,,,Combinatorics,String-searching_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/String-searching_algorithm/monthly/20150701/20230731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2773,5263,5188,5778,7167,7633,7099,6495,6400,7677,7688,7414,6259,6848,6563,7323,8254,8999,7680,7173,7619,10836,10133,9082,8474,7050,7302,9614,8399,8704,8516,7626,7167,8127,7699,7421,6913,7063,6528,6548,7653,8204,7028,7192,6346,6913,7034,7020,5817,5014,4938,5339,5890,6620,5914,5488,5214,6168,4961,5130,4386,4032,6916.064516129032,3,FALSE
Apostolico–Giancarlo algorithm,,22,String Search,2,Single String Search,249,Variant of BM,,1,1,O(m + s) + O(n),,,[https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=1456&context=cstech&sei-redir=1 Apostolico–Giancarlo Algorithm (1986)],Apostolico–Giancarlo Algorithm,1986,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=1456&context=cstech&sei-redir=1,,,,0,0,3,"n: 3,
m: 3,
m+n: 3,
s: 3",O(m + s) + O(n),"$m$: pattern length
$n$: length of searchable text",m+n,,,Word RAM,words,3,"m: 3,
m+n: 3",$O(m)$,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=1456&context=cstech&sei-redir=1,0,1,,0,,0,,0,0,,0,0,http://www.darkridge.com/~jpr5/mirror/string/node16.html,"try to find a place where one or several strings (also called patterns) are
 found within a larger string or text.",,,"n:m:k
150000:50:8",,,,,,,,,,,,,,,,4,,,Combinatorics,Apostolico%E2%80%93Giancarlo_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Apostolico%E2%80%93Giancarlo_algorithm/monthly/20150701/20230731,147,145,216,238,318,341,318,264,303,261,282,211,243,323,223,237,248,260,229,203,392,269,230,265,185,239,226,258,247,190,277,357,236,239,230,203,191,184,204,214,216,215,209,190,233,233,235,165,167,164,131,180,230,208,249,263,262,351,148,168,130,132,185,143,155,135,102,112,167,121,151,140,124,124,119,101,110,80,104,121,160,114,158,113,212,171,172,191,163,174,122,141,146,145,162,110,112,197.7835051546392,3,TRUE
BLAST (biotechnology),O(mn/log^2(n)),23,Sequence Alignment,1,"Edit Sequence, constant-size alphabet",258,,,1,1,O(mn),,,[https://www.ncbi.nlm.nih.gov/pubmed/9254694 Gapped BLAST (1997)],Gapped BLAST,1997,https://www.ncbi.nlm.nih.gov/pubmed/9254694,,,,0,0,5,"n: 3,
m: 3,
m+n: 5",O(mn),"n, m: lengths of input strings; assume n≥m",m+n,,,Word RAM,words,5,"n: 5,
m: 3,
m+n: 5",O(mn)?,"Uses at most a constant number of O(m)*O(n) arrays, whose contents are of size O(1)",1,0,,0,,0,,0,0,,0,0,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,"n:m
1:1",,,,,,,250000,1,,,,,,,,4,,,Bioinformatics,BLAST_%28biotechnology%29,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/BLAST_%28biotechnology%29/monthly/20150701/20230731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550,7131,11025,13446,16120,13943,12256,12561,11885,13443,10900,10189,8432,8242,12489,14342,11316,11839,10830,10658,12312,11596,10015,10382,10796,8921,9277,9854,10678,10519,9383,10260,11613,11029,11010,10055,7693,6892,8005,8065,9816,8684,8018,7470,9950,8860,11159,8093,7300,10251.061224489797,4.99,FALSE
BLAST (biotechnology),O(mn/log^2(n)),23,Sequence Alignment,1,"Edit Sequence, constant-size alphabet",259,,,1,1,O(mn),,,[https://www.ncbi.nlm.nih.gov/pubmed/2231712 Basic Local Alignment Search Tool (BLAST) (1990)],Basic Local Alignment Search Tool (BLAST),1990,https://www.ncbi.nlm.nih.gov/pubmed/2231712,,,,0,0,5,"n: 3,
m: 3,
m+n: 5",O(mn),"n, m: lengths of input strings; assume n≥m",m+n,,,Word RAM,words,5,"n: 5,
m: 3,
m+n: 5",O(mn)?,"Uses at most a constant number of O(m)*O(n) arrays, whose contents are of size O(1)",1,0,,0,,0,,0,0,,0,0,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,"n:m
1:1",,,,,,,250000,1,,,,,,,,4,,,Bioinformatics,BLAST_%28biotechnology%29,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/BLAST_%28biotechnology%29/monthly/20150701/20230731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550,7131,11025,13446,16120,13943,12256,12561,11885,13443,10900,10189,8432,8242,12489,14342,11316,11839,10830,10658,12312,11596,10015,10382,10796,8921,9277,9854,10678,10519,9383,10260,11613,11029,11010,10055,7693,6892,8005,8065,9816,8684,8018,7470,9950,8860,11159,8093,7300,10251.061224489797,4.99,FALSE
Nested loop join,,24,Joins,1,,262,,,1,1,O(nm),,,[- Nested loop join (1960)],Nested loop join,1960,-,1,1,https://docs.oracle.com/cd/E17952_01/mysql-5.7-en/nested-loop-joins.html,1,0,5,"n: 3,
m: 3,
m+n: 5",O(nm),"n, m: sizes of input tables",m+n,,,Word RAM,words,1,"n: 1,
m+n: 1",O(1),Just need to keep track of which rows are being checked,1,0,,0,,0,,0,0,,0,0,https://docs.oracle.com/cd/E17952_01/mysql-5.7-en/nested-loop-joins.html,"An SQL join clause - corresponding to a join operation in relational algebra
 - combines columns from one or more tables in a relational database.",,,"n:m
1:1",,,,,,,250000,1,,2.5E+11,1,,2.50E+17,1,,4,,,Databases,Nested_loop_join,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Nested_loop_join/monthly/20150701/20230731,988,918,1065,1402,1571,1463,1189,1502,1246,1292,1181,1091,816,1008,1023,1256,1696,1438,1338,1266,1325,1278,1138,1054,878,831,1051,1346,1576,1201,1336,1047,1111,1348,1262,1233,1037,1088,1019,1435,1342,1341,1359,1012,1142,1307,1190,936,919,792,996,1146,1386,1134,1139,1108,945,947,960,935,1310,919,1091,1307,1166,1273,1195,1200,1356,1134,953,1022,1016,1072,799,1113,1186,1163,1258,1147,1111,1209,956,942,819,731,866,1156,1331,1058,1035,1026,860,702,647,666,578,1121.1546391752577,3,FALSE
Sort-merge join,,24,Joins,1,,263,,,1,1,O(nlogn + mlogm),,,[- Sort merge join (1960)],Sort merge join,1960,-,,,,1,4->5,4,"n: 3,
m: 3,
m+n: 4",O(nlogn + mlogm),"n, m: sizes of input tables",m+n,,,Word RAM,words,3,"n: 3,
m: 3,
m+n: 3",O(n+m)?,Need sorted lists of indices of input tables,1,0,,0,,0,,0,0,,0,0,https://use-the-index-luke.com/sql/join/sort-merge-join,"An SQL join clause - corresponding to a join operation in relational algebra
 - combines columns from one or more tables in a relational database.",,,"n:m
1:1",,,,,,,8960,27.90178571,26.90178571,18931568.57,13205.45622,13204.45622,28897352854,8651311.463,8651310.463,4,,,Databases,Sort-merge_join,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Sort-merge_join/monthly/20150701/20230731,1263,1060,1148,1491,1755,1547,1293,1516,1369,1736,1600,1236,1018,1010,994,1382,1518,1444,1308,1495,1826,1821,1767,1504,1083,1078,1279,1694,1821,1432,1431,1354,1678,1937,1765,1516,1368,1844,1298,1725,1845,1684,1513,1401,1558,1969,1787,1251,1005,842,1029,1513,1474,1440,1501,1391,1197,1389,1351,1256,1446,1308,1084,1240,1571,1157,1276,1290,1898,1520,1376,1364,1943,1180,943,1180,1372,1191,1274,1260,1242,1323,1341,1049,942,890,923,1083,1508,1083,1132,1110,1201,1096,1093,926,845,1365.5670103092784,3,FALSE
Hash join,,24,Joins,1,,264,,,1,1,O(n+m),,,[- Hash join (1960)],Hash join,1960,-,2,1,http://neuyilan.github.io/2018/01/04/hash%20join算法总结/Hash%20Join%20Algorithms.pdf,1,5->6,3,"n: 3,
m: 3,
m+n: 3",O(n+m),"n, m: sizes of input tables",m+n,,,Word RAM,words,3,"n: 3,
m: 3,
m+n: 3",O(n+m)?,Need a hash table of at least that size,1,0,,0,,0,,0,0,,0,0,https://dev.mysql.com/doc/refman/8.0/en/hash-joins.html,"An SQL join clause - corresponding to a join operation in relational algebra
 - combines columns from one or more tables in a relational database.",,,"n:m
1:1",,,,,,,1000,250,249,1000000,250000,249999,1000000000,250000000,249999999,4,,,Databases,Hash_join,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Hash_join/monthly/20150701/20230731,2070,2026,2166,2779,2709,2951,2327,2839,2765,3017,2736,2517,3620,2438,2779,3417,3490,3183,2855,3210,3876,3350,3421,3145,3040,2923,2556,3969,3837,3068,3685,3517,3733,3814,4189,3853,3567,3942,3168,4141,4039,3500,3396,3388,3807,3743,3374,2409,2618,2020,2534,3169,3262,2906,2908,2870,2444,3045,2363,2021,1852,1629,1897,2234,2365,2112,2143,2234,2650,2078,1880,2050,1756,1625,1442,2132,2312,2072,1963,1823,2714,2212,1785,1775,1610,1344,1708,2085,2606,2517,1704,1771,1862,1733,1581,1537,1279,2665.7319587628867,3,TRUE
Ford–Fulkerson algorithm,,28,Maximum Cardinality Matching,1,Bipartite Graph MCM,284,,,1,1,O(VE),,,[https://www.cambridge.org/core/journals/canadian-journal-of-mathematics/article/maximal-flow-through-a-network/5D6E55D3B06C4F7B1043BC1D82D40764 Ford–Fulkerson algorithm (1956)],Ford–Fulkerson algorithm,1956,https://www.cambridge.org/core/journals/canadian-journal-of-mathematics/article/maximal-flow-through-a-network/5D6E55D3B06C4F7B1043BC1D82D40764,,,,1,0,6,"V: 6,
E: 3",O(VE),"V: number of vertices
E: number of edges",V,,,Word RAM,words,5,"E: 3,
V: 5",O(E),creating new graph and using it as input to the Ford-Fulkerson algorithm,1,0,,0,,0,,0,0,,0,0,,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,"V:E
1:1",500,,500000,,500000000,,250000,1,,2.5E+11,1,,2.50E+17,1,,4,,"http://www.cs.kent.edu/~dragan/GraphAn/p23-galil.pdf

https://hal.archives-ouvertes.fr/hal-01740403/document",Combinatorics,Ford%E2%80%93Fulkerson_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Ford%E2%80%93Fulkerson_algorithm/monthly/20150701/20230731,4829,4452,6009,9965,13498,12017,7113,6870,11003,12625,13133,8465,4574,4672,5844,11080,13968,12913,8929,7516,12727,12459,11210,8623,5645,4609,5803,10856,13603,11333,7695,6369,10167,12132,10418,7495,4803,4632,8729,10933,13682,12072,7702,6601,8701,11643,9412,6594,4473,3865,5122,9601,12861,10187,6480,6151,7171,11178,9761,6805,5299,4450,5486,9772,13639,12641,8122,6404,10793,11429,9850,7231,5443,4815,4963,8880,11437,10271,6974,6294,8696,9551,9363,7159,4751,4260,4717,9147,12176,10558,7549,6568,8859,9146,8084,6495,4472,8510.536082474227,3,FALSE
Hopcroft–Karp algorithm,,28,Maximum Cardinality Matching,1,Bipartite Graph MCM,285,,,1,1,$O((V^0.5)E)$,,,[https://epubs.siam.org/doi/10.1137/0202019 Hopcroft–Karp algorithm (1973)],Hopcroft–Karp algorithm,1973,https://epubs.siam.org/doi/10.1137/0202019,,,,1,0,5.5,"V: 5.5,
E: 3",O((V^0.5)E),"V: number of vertices
E: number of edges",V,,,Word RAM,words,3,V: 3,O(V),"maximal set of vertex-disjoint shortest augmenting paths uses O(V) space to store, taking symmetric difference also uses O(V) space",1,0,,0,,0,,0,0,,0,0,for PDF: https://web.eecs.umich.edu/~pettie/matching/Hopcroft-Karp-bipartite-matching.pdf,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,,500,,500000,,500000000,,,,,,,,,,,4,,,Combinatorics,Hopcroft%E2%80%93Karp_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Hopcroft%E2%80%93Karp_algorithm/monthly/20150701/20230731,1720,1816,2402,2989,3162,3148,2535,2404,2772,3408,4049,2485,1657,2033,2392,3271,2940,2764,2903,2592,3376,3374,3774,3468,2301,2299,2487,3462,3392,2847,2901,2859,2809,2534,2782,2145,1553,1796,1872,2563,2780,2051,2024,1937,2237,2383,2181,1905,1517,1757,1792,3075,2644,2344,2767,2200,2125,2597,2492,1820,1631,1667,1793,2365,2335,2820,1932,1858,2594,2124,2436,1929,1665,1511,1601,1870,1781,1870,1882,1674,2277,1775,2358,1480,1395,1397,1465,1775,1914,1897,1792,2144,2422,2036,2199,1729,1482,2304.5257731958764,3,FALSE
Maximum cardinality matching,,28,Maximum Cardinality Matching,1,Bipartite Graph MCM,287,,,1,1,$O(V^{(omega/2)})$ where omega is the exponent on matrix multiplication,,,[https://link.springer.com/article/10.1007/s00453-005-1187-5 Mucha; Sankowski (planar) (2006)],Mucha; Sankowski (planar),2006,https://link.springer.com/article/10.1007/s00453-005-1187-5,,,,1,0,4.1864298,V: 4.1864298,O(V^{(\omega/2)}) where omega is the exponent on matrix multiplication,"V: number of vertices
E: number of edges",V,,,Word RAM,words,4,V: 4,O(V \log V)???,Paper mentions matrices with O(VlogV) nonempty entries; unclear if there are any other space-consuming objects (on first passthrough) as planar graphs only require O(V) space,0,1,,1,Monte Carlo,0,,0,0,,0,0,,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,,,,,,,,1608.334452,155.4403063,0.106193935,5893541.76,42419.31426,0.237517283,21596151485,11576136.62,0.384430864,4,,,Combinatorics,Maximum_cardinality_matching,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Maximum_cardinality_matching/monthly/20150701/20230731,67,104,73,80,106,100,72,76,125,82,86,56,59,42,61,87,82,65,79,41,53,74,75,67,53,36,64,60,55,56,44,46,63,50,55,42,41,44,45,63,69,53,59,179,573,745,831,578,470,451,496,1117,823,907,800,694,822,1122,815,616,555,616,678,845,1198,1257,804,746,1120,978,894,873,574,504,815,769,915,795,767,746,828,1159,1601,1357,1060,895,1233,1398,1820,1433,1293,1416,1747,1562,1484,1158,1024,554.2886597938144,3,FALSE
Maximum cardinality matching,,28,Maximum Cardinality Matching,2,Bipartite Graph MCM,288,Based on electric flows,,1,1,O(E^{(10/7)}*polylog(V)),,,[https://arxiv.org/abs/1307.2205 Madry's algorithm (2013)],Madry's algorithm,2013,https://arxiv.org/abs/1307.2205,,,,0,0,5.857,"V: 5.857,
E: 4.42857",O(E^{10/7}*polylog(V)),"V: number of vertices
E: number of edges",V,https://arxiv.org/abs/1307.2205,0,Word RAM,words,5,"V: 5,
E: 3",O(E + V),Derived: Uses an augmented graph (copy of the original graph plus an additional node with edges between it and all other nodes),1,0,,0,,0,,0,0,,0,0,,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,,,,,,,,,,,,,,,,,4,,,Combinatorics,Maximum_cardinality_matching,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Maximum_cardinality_matching/monthly/20150701/20230731,67,104,73,80,106,100,72,76,125,82,86,56,59,42,61,87,82,65,79,41,53,74,75,67,53,36,64,60,55,56,44,46,63,50,55,42,41,44,45,63,69,53,59,179,573,745,831,578,470,451,496,1117,823,907,800,694,822,1122,815,616,555,616,678,845,1198,1257,804,746,1120,978,894,873,574,504,815,769,915,795,767,746,828,1159,1601,1357,1060,895,1233,1398,1820,1433,1293,1416,1747,1562,1484,1158,1024,554.2886597938144,3,FALSE
Maximum cardinality matching,,28,Maximum Cardinality Matching,1,Bipartite Graph MCM,289,,,1,1,"$O(min(V*k, E)+sqrt(k)*min(k^2, E))$",,,[https://arxiv.org/abs/1105.1569 Chandran and Hochbaum (2011)],Chandran and Hochbaum,2011,https://arxiv.org/abs/1105.1569,,,,0,0,3,"V: 3,
E: 3,
k: 5.5","O(min(V*k, E)+sqrt(k)*min(k^2, E))","V: number of vertices
E: number of edges
(k: size of maximum matching)",V,,,Word RAM,words,5,"E: 3,
V: 5",O(E)??,Designs a flow network and runs pseudoflow algorithms on graph; space can be reused if too many residual graphs are created,1,0,,1,,0,,0,0,,0,0,,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,,,,,,,,,,,,,,,,,4,,,Combinatorics,Maximum_cardinality_matching,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Maximum_cardinality_matching/monthly/20150701/20230731,67,104,73,80,106,100,72,76,125,82,86,56,59,42,61,87,82,65,79,41,53,74,75,67,53,36,64,60,55,56,44,46,63,50,55,42,41,44,45,63,69,53,59,179,573,745,831,578,470,451,496,1117,823,907,800,694,822,1122,815,616,555,616,678,845,1198,1257,804,746,1120,978,894,873,574,504,815,769,915,795,767,746,828,1159,1601,1357,1060,895,1233,1398,1820,1433,1293,1416,1747,1562,1484,1158,1024,554.2886597938144,3,TRUE
